Id,SalePrice
2849,243417.087404475
2850,286049.148958237
2851,249108.550350264
2852,243279.284150338
2853,245255.811943465
2854,152847.835859303
2855,211694.560917931
2856,234738.681906684
2857,226415.753146795
2858,209342.109437075
2859,92453.2447929043
2860,149027.258132539
2861,131012.65907316
2862,232431.277278099
2863,156445.414707655
2864,269062.003782588
2865,167755.286019546
2866,232000.083263186
2867,80413.8906250584
2868,139261.548156834
2869,113920.616451056
2870,117313.407987879
2871,97088.5009998995
2872,0
2873,82333.2305213251
2874,138791.935594091
2875,154388.589370518
2876,178712.848449625
2877,152440.814432454
2878,184959.67736458
2879,133952.637203215
2880,123963.61053583
2881,154924.253517504
2882,150098.399081012
2883,192133.642983809
2884,189784.599327925
2885,175508.790196005
2886,192226.769822321
2887,105092.88131442
2888,141472.043430934
2889,52520.9928981631
2890,50596.3276072493
2891,178891.358257914
2892,40865.6809777824
2893,135669.852485276
2894,39214.7046254658
2895,261980.236783077
2896,253284.792160431
2897,189086.344678856
2898,191007.602144799
2899,242161.178779919
2900,161320.281603537
2901,180136.48562541
2902,185805.26623843
2903,273279.884620055
2904,290901.520866851
2905,47550.8899942379
2906,207328.095569267
2907,142960.429281169
2908,111762.59833905
2909,161065.679827237
2910,72417.6857480084
2911,102101.598464299
2912,142436.47886439
2913,101101.407180337
2914,101101.407180337
2915,101101.407180337
2916,101101.407180337
2917,129491.92519739
2918,129725.147550716
2919,244566.050545134
